time,scenario,x,y,psi,vx,vy,r,speed,speed_actual,speed_ref,lateral_error,heading_error,steering_front,steering_rear,accel_cmd,progress
1780334978.9822044,highspeed_stop,10.170232718596981,0.0,0.0,6.113505153862944,0.0,0.0,6.113505153862944,6.092033617460978,7.896322827985572,0.0,0.0,0.0,0.0,2.18121727068373,0.020703933747412008
1780334979.0322015,highspeed_stop,10.478584004119122,0.0,0.0,6.219984327267068,0.0,0.0,6.219984327267068,6.219984327267068,8.052700837105318,0.0,0.0,0.0,0.0,2.269946673716873,0.021739130434782608
1780334979.0822003,highspeed_stop,10.792274430348304,0.0,0.0,6.327914879421845,0.0,0.0,6.327914879421845,6.306299632939657,8.052700837105318,0.0,0.0,0.0,0.0,2.1185332269790056,0.022774327122153208
1780334979.1322088,highspeed_stop,11.111343329584205,0.0,0.0,6.4350471494527035,0.0,0.0,6.4350471494527035,6.4350471494527035,8.206099398622182,0.0,0.0,0.0,0.0,2.1995664889800244,0.022774327122153208
1780334979.1822076,highspeed_stop,11.435812029520067,0.0,0.0,6.54329918316694,0.0,0.0,6.54329918316694,6.521926244741224,8.206099398622182,0.0,0.0,0.0,0.0,2.046278157578325,0.023809523809523808
1780334979.232196,highspeed_stop,11.765662496246176,0.0,0.0,6.651342726043897,0.0,0.0,6.651342726043897,6.651342726043897,8.356682589892833,0.0,0.0,0.0,0.0,2.1200904892799697,0.024844720496894408
1780334979.2822201,highspeed_stop,12.100921176939101,0.0,0.0,6.758654514258927,0.0,0.0,6.758654514258927,6.737182994980867,8.50459995980814,0.0,0.0,0.0,0.0,2.264821449486689,0.024844720496894408
1780334979.3321986,highspeed_stop,12.441568159398965,0.0,0.0,6.8670462972304005,0.0,0.0,6.8670462972304005,6.8670462972304005,8.649988268461366,0.0,0.0,0.0,0.0,2.3269989143337937,0.025879917184265012
1780334979.3822532,highspeed_stop,12.787681215421365,0.0,0.0,6.9777486867362954,0.0,0.0,6.9777486867362954,6.955586511436185,8.649988268461366,0.0,0.0,0.0,0.0,2.17051831642884,0.025879917184265012
1780334979.4322064,highspeed_stop,13.139307129352444,0.0,0.0,7.0873804805772265,0.0,0.0,7.0873804805772265,7.0873804805772265,8.79297296781185,0.0,0.0,0.0,0.0,2.22353231434019,0.026915113871635612
1780334979.482222,highspeed_stop,13.496440006619297,0.0,0.0,7.197882111305467,0.0,0.0,7.197882111305467,7.175655706442987,8.933669468970773,0.0,0.0,0.0,0.0,2.3488904926046414,0.027950310559006212
1780334979.5322096,highspeed_stop,13.859145687422188,0.0,0.0,7.3101766545513565,0.0,0.0,7.3101766545513565,7.3101766545513565,9.07218423253029,0.0,0.0,0.0,0.0,2.387739420108577,0.028985507246376812
1780334979.5822377,highspeed_stop,14.22750456634993,0.0,0.0,7.424347857015379,0.0,0.0,7.424347857015379,7.401541880546247,9.07218423253029,0.0,0.0,0.0,0.0,2.225331836587828,0.028985507246376812
1780334979.632209,highspeed_stop,14.601593690275806,0.0,0.0,7.539783463142138,0.0,0.0,7.539783463142138,7.539783463142138,9.208615711230534,0.0,0.0,0.0,0.0,2.2525861987356266,0.030020703933747412
1780334979.682211,highspeed_stop,14.981480524734557,0.0,0.0,7.656204007887317,0.0,0.0,7.656204007887317,7.632689792001021,9.343055168694686,0.0,0.0,0.0,0.0,2.3564575368976026,0.031055900621118012
1780334979.732212,highspeed_stop,15.367218771903506,0.0,0.0,7.773524337650526,0.0,0.0,7.773524337650526,7.773524337650526,9.475587393582686,0.0,0.0,0.0,0.0,2.370540823295072,0.032091097308488616
1780334979.7822168,highspeed_stop,15.758848810549969,0.0,0.0,7.8915061856978825,0.0,0.0,7.8915061856978825,7.867862230197596,9.606291325041822,0.0,0.0,0.0,0.0,2.4636314076389425,0.032091097308488616
1780334979.8322024,highspeed_stop,16.156398676664118,0.0,0.0,8.010139748981302,0.0,0.0,8.010139748981302,8.010139748981302,9.735240602559568,0.0,0.0,0.0,0.0,2.4673309528506957,0.033126293995859216
1780334979.882216,highspeed_stop,16.559885106381813,0.0,0.0,8.129273893999686,0.0,0.0,8.129273893999686,8.105575920198993,9.735240602559568,0.0,0.0,0.0,0.0,2.2963012809455194,0.034161490683229816
1780334979.932208,highspeed_stop,16.96931763926046,0.0,0.0,8.24836548127917,0.0,0.0,8.24836548127917,8.24836548127917,9.862504051095495,0.0,0.0,0.0,0.0,2.2951637169501415,0.035196687370600416
1780334979.9822185,highspeed_stop,17.384699989805444,0.0,0.0,8.367236245595604,0.0,0.0,8.367236245595604,8.34333423179854,9.98814611056655,0.0,0.0,0.0,0.0,2.3765343079698082,0.036231884057971016
